	Chembl_Id
29320	CHEMBL473672
29321	CHEMBL473673
29322	CHEMBL473675
29323	CHEMBL473676
29324	CHEMBL473859
29325	CHEMBL47386
29326	CHEMBL473862
29327	CHEMBL473873
29328	CHEMBL473874
29329	CHEMBL473875
29330	CHEMBL473876
29331	CHEMBL473877
29332	CHEMBL473878
29333	CHEMBL473879
29334	CHEMBL474060
29335	CHEMBL474061
29336	CHEMBL474062
29337	CHEMBL474064
29338	CHEMBL474065
29339	CHEMBL474074
29340	CHEMBL474075
29341	CHEMBL474077
29342	CHEMBL474260
29343	CHEMBL474261
29344	CHEMBL474262
29345	CHEMBL474263
29346	CHEMBL474265
29347	CHEMBL474266
29348	CHEMBL474267
29349	CHEMBL474277
29350	CHEMBL474278
29351	CHEMBL474390
29352	CHEMBL474414
29353	CHEMBL474461
29354	CHEMBL474462
29355	CHEMBL474464
29356	CHEMBL474465
29357	CHEMBL474466
29358	CHEMBL474467
29359	CHEMBL474468
29360	CHEMBL474472
29361	CHEMBL474475
29362	CHEMBL474479
29363	CHEMBL474480
29364	CHEMBL474596
29365	CHEMBL474659
29366	CHEMBL474666
29367	CHEMBL474667
29368	CHEMBL474668
29369	CHEMBL474669
29370	CHEMBL474670
29371	CHEMBL474671
29372	CHEMBL474673
29373	CHEMBL474674
29374	CHEMBL474683
29375	CHEMBL474684
29376	CHEMBL474765
29377	CHEMBL474806
29378	CHEMBL474867
29379	CHEMBL474868
29380	CHEMBL474869
29381	CHEMBL474870
29382	CHEMBL474872
29383	CHEMBL474873
29384	CHEMBL474883
29385	CHEMBL474884
29386	CHEMBL474920
29387	CHEMBL474921
29388	CHEMBL475064
29389	CHEMBL475065
29390	CHEMBL475067
29391	CHEMBL475068
29392	CHEMBL475070
29393	CHEMBL475082
29394	CHEMBL475083
29395	CHEMBL475086
29396	CHEMBL475118
29397	CHEMBL475137
29398	CHEMBL475194
29399	CHEMBL475272
29400	CHEMBL475273
29401	CHEMBL475274
29402	CHEMBL475275
29403	CHEMBL475288
29404	CHEMBL475289
29405	CHEMBL475426
29406	CHEMBL475473
29407	CHEMBL475474
29408	CHEMBL475476
29409	CHEMBL475477
29410	CHEMBL475478
29411	CHEMBL475490
29412	CHEMBL475491
29413	CHEMBL475534
29414	CHEMBL475572
29415	CHEMBL475625
29416	CHEMBL475652
29417	CHEMBL475672
29418	CHEMBL475673
29419	CHEMBL475675
29420	CHEMBL475676
29421	CHEMBL475677
29422	CHEMBL475690
29423	CHEMBL475691
29424	CHEMBL475806
29425	CHEMBL475829
29426	CHEMBL475876
29427	CHEMBL475877
29428	CHEMBL475879
29429	CHEMBL475880
29430	CHEMBL475888
29431	CHEMBL475889
29432	CHEMBL475893
29433	CHEMBL475913
29434	CHEMBL475941
29435	CHEMBL476005
29436	CHEMBL476011
29437	CHEMBL476014
29438	CHEMBL476075
29439	CHEMBL476076
29440	CHEMBL476077
29441	CHEMBL476078
29442	CHEMBL476079
29443	CHEMBL476080
29444	CHEMBL476083
29445	CHEMBL476084
29446	CHEMBL476098
29447	CHEMBL476112
29448	CHEMBL476120
29449	CHEMBL476121
29450	CHEMBL476159
29451	CHEMBL476160
29452	CHEMBL476273
29453	CHEMBL476285
29454	CHEMBL476286
29455	CHEMBL476287
29456	CHEMBL476288
29457	CHEMBL476289
29458	CHEMBL476290
29459	CHEMBL476291
29460	CHEMBL476292
29461	CHEMBL476293
29462	CHEMBL476294
29463	CHEMBL476295
29464	CHEMBL476305
29465	CHEMBL476314
29466	CHEMBL476329
29467	CHEMBL476352
29468	CHEMBL476353
29469	CHEMBL476440
29470	CHEMBL476476
29471	CHEMBL476478
29472	CHEMBL476479
29473	CHEMBL476485
29474	CHEMBL476486
29475	CHEMBL476487
29476	CHEMBL476490
29477	CHEMBL476492
29478	CHEMBL476493
29479	CHEMBL476494
29480	CHEMBL476495
29481	CHEMBL476496
29482	CHEMBL476498
29483	CHEMBL476499
29484	CHEMBL476500
29485	CHEMBL476502
29486	CHEMBL476503
29487	CHEMBL476504
29488	CHEMBL476506
29489	CHEMBL476528
29490	CHEMBL476561
29491	CHEMBL476648
29492	CHEMBL476674
29493	CHEMBL476675
29494	CHEMBL476677
29495	CHEMBL476678
29496	CHEMBL476679
29497	CHEMBL476681
29498	CHEMBL476682
29499	CHEMBL476684
29500	CHEMBL476685
29501	CHEMBL476686
29502	CHEMBL476687
29503	CHEMBL476688
29504	CHEMBL476689
29505	CHEMBL476690
29506	CHEMBL476691
29507	CHEMBL476694
29508	CHEMBL476695
29509	CHEMBL476696
29510	CHEMBL476697
29511	CHEMBL476698
29512	CHEMBL476699
29513	CHEMBL476701
29514	CHEMBL476702
29515	CHEMBL476703
29516	CHEMBL476704
29517	CHEMBL476705
29518	CHEMBL476706
29519	CHEMBL476707
29520	CHEMBL476708
29521	CHEMBL476709
29522	CHEMBL476710
29523	CHEMBL476712
29524	CHEMBL476713
29525	CHEMBL476715
29526	CHEMBL476872
29527	CHEMBL476873
29528	CHEMBL476874
29529	CHEMBL476875
29530	CHEMBL476876
29531	CHEMBL476877
29532	CHEMBL476878
29533	CHEMBL476882
29534	CHEMBL476883
29535	CHEMBL476884
29536	CHEMBL476885
29537	CHEMBL476886
29538	CHEMBL476887
29539	CHEMBL476890
29540	CHEMBL476891
29541	CHEMBL476892
29542	CHEMBL476893
29543	CHEMBL476894
29544	CHEMBL476916
29545	CHEMBL476917
29546	CHEMBL476919
29547	CHEMBL476920
29548	CHEMBL476921
29549	CHEMBL476922
29550	CHEMBL476923
29551	CHEMBL476924
29552	CHEMBL476932
29553	CHEMBL477
29554	CHEMBL477082
29555	CHEMBL477122
29556	CHEMBL477123
29557	CHEMBL477124
29558	CHEMBL477125
29559	CHEMBL477126
29560	CHEMBL477128
29561	CHEMBL477129
29562	CHEMBL477130
29563	CHEMBL477131
29564	CHEMBL477146
29565	CHEMBL477198
29566	CHEMBL477329
29567	CHEMBL477330
29568	CHEMBL477331
29569	CHEMBL477336
29570	CHEMBL477403
29571	CHEMBL477495
29572	CHEMBL477518
29573	CHEMBL477520
29574	CHEMBL477521
29575	CHEMBL477522
29576	CHEMBL477523
29577	CHEMBL477525
29578	CHEMBL477526
29579	CHEMBL477527
29580	CHEMBL477528
29581	CHEMBL477529
29582	CHEMBL477530
29583	CHEMBL477533
29584	CHEMBL477535
29585	CHEMBL477536
29586	CHEMBL477537
29587	CHEMBL477538
29588	CHEMBL477539
29589	CHEMBL477540
29590	CHEMBL477541
29591	CHEMBL477542
29592	CHEMBL477543
29593	CHEMBL477544
29594	CHEMBL477545
29595	CHEMBL477546
29596	CHEMBL477547
29597	CHEMBL477570
29598	CHEMBL477691
29599	CHEMBL477692
29600	CHEMBL477693
29601	CHEMBL477694
29602	CHEMBL477695
29603	CHEMBL477696
29604	CHEMBL477697
29605	CHEMBL477698
29606	CHEMBL477699
29607	CHEMBL477700
29608	CHEMBL477703
29609	CHEMBL477704
29610	CHEMBL477705
29611	CHEMBL477706
29612	CHEMBL477707
29613	CHEMBL477708
29614	CHEMBL477715
29615	CHEMBL477717
29616	CHEMBL477718
29617	CHEMBL477719
29618	CHEMBL477720
29619	CHEMBL477722
29620	CHEMBL477723
29621	CHEMBL477724
29622	CHEMBL477725
29623	CHEMBL477726
29624	CHEMBL477728
29625	CHEMBL477730
29626	CHEMBL477731
29627	CHEMBL477732
29628	CHEMBL477733
29629	CHEMBL477734
29630	CHEMBL477735
29631	CHEMBL477736
29632	CHEMBL477737
29633	CHEMBL477739
29634	CHEMBL477740
29635	CHEMBL477741
29636	CHEMBL477742
29637	CHEMBL477743
29638	CHEMBL477744
29639	CHEMBL477746
29640	CHEMBL477747
29641	CHEMBL477748
29642	CHEMBL477749
29643	CHEMBL477750
29644	CHEMBL477752
29645	CHEMBL477753
29646	CHEMBL477754
29647	CHEMBL477755
29648	CHEMBL477777
29649	CHEMBL477826
29650	CHEMBL477832
29651	CHEMBL477836
29652	CHEMBL477846
29653	CHEMBL477855
29654	CHEMBL477882
29655	CHEMBL477885
29656	CHEMBL477886
29657	CHEMBL477887
29658	CHEMBL477888
29659	CHEMBL477889
29660	CHEMBL477890
29661	CHEMBL477891
29662	CHEMBL477893
29663	CHEMBL477894
29664	CHEMBL477895
29665	CHEMBL477898
29666	CHEMBL477899
29667	CHEMBL477900
29668	CHEMBL477903
29669	CHEMBL477904
29670	CHEMBL477905
29671	CHEMBL477906
29672	CHEMBL477907
29673	CHEMBL477908
29674	CHEMBL477909
29675	CHEMBL477910
29676	CHEMBL477911
29677	CHEMBL477912
29678	CHEMBL477913
29679	CHEMBL477914
29680	CHEMBL477915
29681	CHEMBL477916
29682	CHEMBL477921
29683	CHEMBL477922
29684	CHEMBL477926
29685	CHEMBL477927
29686	CHEMBL477928
29687	CHEMBL477929
29688	CHEMBL477930
29689	CHEMBL477931
29690	CHEMBL477934
29691	CHEMBL477937
29692	CHEMBL477939
29693	CHEMBL477968
29694	CHEMBL477969
29695	CHEMBL477970
29696	CHEMBL477971
29697	CHEMBL477972
29698	CHEMBL477973
29699	CHEMBL477976
29700	CHEMBL478005
29701	CHEMBL478006
29702	CHEMBL478084
29703	CHEMBL478085
29704	CHEMBL478086
29705	CHEMBL478087
29706	CHEMBL478088
29707	CHEMBL478091
29708	CHEMBL478092
29709	CHEMBL478093
29710	CHEMBL478094
29711	CHEMBL478095
29712	CHEMBL478096
29713	CHEMBL478097
29714	CHEMBL478100
29715	CHEMBL478102
29716	CHEMBL478103
29717	CHEMBL478138
29718	CHEMBL478148
29719	CHEMBL478171
29720	CHEMBL478172
29721	CHEMBL478173
29722	CHEMBL478174
29723	CHEMBL478175
29724	CHEMBL478176
29725	CHEMBL478250
29726	CHEMBL478300
29727	CHEMBL478383
29728	CHEMBL478384
29729	CHEMBL478385
29730	CHEMBL478386
29731	CHEMBL478387
29732	CHEMBL478388
29733	CHEMBL478389
29734	CHEMBL478537
29735	CHEMBL478566
29736	CHEMBL478567
29737	CHEMBL478568
29738	CHEMBL478569
29739	CHEMBL478570
29740	CHEMBL478571
29741	CHEMBL478572
29742	CHEMBL478573
29743	CHEMBL478575
29744	CHEMBL478576
29745	CHEMBL478577
29746	CHEMBL478578
29747	CHEMBL478579
29748	CHEMBL478580
29749	CHEMBL478581
29750	CHEMBL478583
29751	CHEMBL478584
29752	CHEMBL478585
29753	CHEMBL478586
29754	CHEMBL478587
29755	CHEMBL478589
29756	CHEMBL478591
29757	CHEMBL478592
29758	CHEMBL478593
29759	CHEMBL478594
29760	CHEMBL478596
29761	CHEMBL478598
29762	CHEMBL478599
29763	CHEMBL478601
29764	CHEMBL478602
29765	CHEMBL478710
29766	CHEMBL478711
29767	CHEMBL478712
29768	CHEMBL478713
29769	CHEMBL478738
29770	CHEMBL478742
29771	CHEMBL478744
29772	CHEMBL478745
29773	CHEMBL478746
29774	CHEMBL478747
29775	CHEMBL478748
29776	CHEMBL478749
29777	CHEMBL478750
29778	CHEMBL478752
29779	CHEMBL478753
29780	CHEMBL478754
29781	CHEMBL478755
29782	CHEMBL478756
29783	CHEMBL478757
29784	CHEMBL478758
29785	CHEMBL478759
29786	CHEMBL478760
29787	CHEMBL478761
29788	CHEMBL478762
29789	CHEMBL478763
29790	CHEMBL478764
29791	CHEMBL478765
29792	CHEMBL478766
29793	CHEMBL478767
29794	CHEMBL478768
29795	CHEMBL478769
29796	CHEMBL478770
29797	CHEMBL478771
29798	CHEMBL478772
29799	CHEMBL478775
29800	CHEMBL478776
29801	CHEMBL478777
29802	CHEMBL478778
29803	CHEMBL478779
29804	CHEMBL478780
29805	CHEMBL478781
29806	CHEMBL478782
29807	CHEMBL478783
29808	CHEMBL478784
29809	CHEMBL478785
29810	CHEMBL478786
29811	CHEMBL478787
29812	CHEMBL478788
29813	CHEMBL478790
29814	CHEMBL478791
29815	CHEMBL478793
29816	CHEMBL478797
29817	CHEMBL478798
29818	CHEMBL478799
29819	CHEMBL478800
29820	CHEMBL478801
29821	CHEMBL478802
29822	CHEMBL478803
29823	CHEMBL478804
29824	CHEMBL478806
29825	CHEMBL478807
29826	CHEMBL478808
29827	CHEMBL478809
29828	CHEMBL478810
29829	CHEMBL478811
29830	CHEMBL478812
29831	CHEMBL478850
29832	CHEMBL478919
29833	CHEMBL478920
29834	CHEMBL478921
29835	CHEMBL478922
29836	CHEMBL478926
29837	CHEMBL478927
29838	CHEMBL478928
29839	CHEMBL478929
29840	CHEMBL478930
29841	CHEMBL478931
29842	CHEMBL478933
29843	CHEMBL478934
29844	CHEMBL478937
29845	CHEMBL478938
29846	CHEMBL478940
29847	CHEMBL478941
29848	CHEMBL478942
29849	CHEMBL478943
29850	CHEMBL478945
29851	CHEMBL478946
29852	CHEMBL478947
29853	CHEMBL478951
29854	CHEMBL478952
29855	CHEMBL478953
29856	CHEMBL478956
29857	CHEMBL478958
29858	CHEMBL478960
29859	CHEMBL478962
29860	CHEMBL478964
29861	CHEMBL478965
29862	CHEMBL478966
29863	CHEMBL478967
29864	CHEMBL478968
29865	CHEMBL478969
29866	CHEMBL478971
29867	CHEMBL478972
29868	CHEMBL478973
29869	CHEMBL478974
29870	CHEMBL478975
29871	CHEMBL478977
29872	CHEMBL478978
29873	CHEMBL478979
29874	CHEMBL47899
29875	CHEMBL479018
29876	CHEMBL479019
29877	CHEMBL479020
29878	CHEMBL479022
29879	CHEMBL479023
29880	CHEMBL479024
29881	CHEMBL479034
29882	CHEMBL479055
29883	CHEMBL479080
29884	CHEMBL479107
29885	CHEMBL479108
29886	CHEMBL479109
29887	CHEMBL479111
29888	CHEMBL479112
29889	CHEMBL479116
29890	CHEMBL479117
29891	CHEMBL479118
29892	CHEMBL479120
29893	CHEMBL479122
29894	CHEMBL479123
29895	CHEMBL479124
29896	CHEMBL479125
29897	CHEMBL479126
29898	CHEMBL479127
29899	CHEMBL479128
29900	CHEMBL479129
29901	CHEMBL479131
29902	CHEMBL479132
29903	CHEMBL479133
29904	CHEMBL479134
29905	CHEMBL479135
29906	CHEMBL479136
29907	CHEMBL479137
29908	CHEMBL479139
29909	CHEMBL479140
29910	CHEMBL479141
29911	CHEMBL479142
29912	CHEMBL479143
29913	CHEMBL479145
29914	CHEMBL479146
29915	CHEMBL479147
29916	CHEMBL479148
29917	CHEMBL479149
29918	CHEMBL479150
29919	CHEMBL479151
29920	CHEMBL479152
29921	CHEMBL479154
29922	CHEMBL479179
29923	CHEMBL479224
29924	CHEMBL479225
29925	CHEMBL479226
29926	CHEMBL479227
29927	CHEMBL479228
29928	CHEMBL479229
29929	CHEMBL479230
29930	CHEMBL479232
29931	CHEMBL479233
29932	CHEMBL479281
29933	CHEMBL479282
29934	CHEMBL479283
29935	CHEMBL479284
29936	CHEMBL479285
29937	CHEMBL479286
29938	CHEMBL479287
29939	CHEMBL479289
29940	CHEMBL479291
29941	CHEMBL479292
29942	CHEMBL479293
29943	CHEMBL479294
29944	CHEMBL479295
29945	CHEMBL479297
29946	CHEMBL479300
29947	CHEMBL479301
29948	CHEMBL479302
29949	CHEMBL479305
29950	CHEMBL479306
29951	CHEMBL479308
29952	CHEMBL479309
29953	CHEMBL479310
29954	CHEMBL479311
29955	CHEMBL479312
29956	CHEMBL479314
29957	CHEMBL479316
29958	CHEMBL479318
29959	CHEMBL479319
29960	CHEMBL479320
29961	CHEMBL479321
29962	CHEMBL479322
29963	CHEMBL479323
29964	CHEMBL479324
29965	CHEMBL479325
29966	CHEMBL479326
29967	CHEMBL479327
29968	CHEMBL479328
29969	CHEMBL479329
29970	CHEMBL479330
29971	CHEMBL479331
29972	CHEMBL479332
29973	CHEMBL479333
29974	CHEMBL479334
29975	CHEMBL479335
29976	CHEMBL479336
29977	CHEMBL479343
29978	CHEMBL479344
29979	CHEMBL479351
29980	CHEMBL479432
29981	CHEMBL479462
29982	CHEMBL479472
29983	CHEMBL479473
29984	CHEMBL479474
29985	CHEMBL479475
29986	CHEMBL479476
29987	CHEMBL479477
29988	CHEMBL479479
29989	CHEMBL479483
29990	CHEMBL479484
29991	CHEMBL479488
29992	CHEMBL479489
29993	CHEMBL479490
29994	CHEMBL479491
29995	CHEMBL479492
29996	CHEMBL479493
29997	CHEMBL479494
29998	CHEMBL479495
29999	CHEMBL479496
30000	CHEMBL479497
30001	CHEMBL479498
30002	CHEMBL479499
30003	CHEMBL479500
30004	CHEMBL479501
30005	CHEMBL479502
30006	CHEMBL479503
30007	CHEMBL479504
30008	CHEMBL479505
30009	CHEMBL479506
30010	CHEMBL479507
30011	CHEMBL479508
30012	CHEMBL479509
30013	CHEMBL479510
30014	CHEMBL479511
30015	CHEMBL479512
30016	CHEMBL479513
30017	CHEMBL479514
30018	CHEMBL479515
30019	CHEMBL479518
30020	CHEMBL479519
30021	CHEMBL479520
30022	CHEMBL479521
30023	CHEMBL479522
30024	CHEMBL479523
30025	CHEMBL479524
30026	CHEMBL479525
30027	CHEMBL479532
30028	CHEMBL479533
30029	CHEMBL479579
30030	CHEMBL479587
30031	CHEMBL479634
30032	CHEMBL479650
30033	CHEMBL479669
30034	CHEMBL479670
30035	CHEMBL479673
30036	CHEMBL479674
30037	CHEMBL479676
30038	CHEMBL479677
30039	CHEMBL479678
30040	CHEMBL479679
30041	CHEMBL479680
30042	CHEMBL479681
30043	CHEMBL479682
30044	CHEMBL479683
30045	CHEMBL479684
30046	CHEMBL479685
30047	CHEMBL479686
30048	CHEMBL479687
30049	CHEMBL479688
30050	CHEMBL479689
30051	CHEMBL479690
30052	CHEMBL479692
30053	CHEMBL479693
30054	CHEMBL479694
30055	CHEMBL479695
30056	CHEMBL479696
30057	CHEMBL479697
30058	CHEMBL479698
30059	CHEMBL479699
30060	CHEMBL479700
30061	CHEMBL479701
30062	CHEMBL479702
30063	CHEMBL479706
30064	CHEMBL479707
30065	CHEMBL479708
30066	CHEMBL479709
30067	CHEMBL479710
30068	CHEMBL479711
30069	CHEMBL479712
30070	CHEMBL479714
30071	CHEMBL479715
30072	CHEMBL479716
30073	CHEMBL479718
30074	CHEMBL479719
30075	CHEMBL479720
30076	CHEMBL479721
30077	CHEMBL479722
30078	CHEMBL479723
30079	CHEMBL479729
30080	CHEMBL479730
30081	CHEMBL479785
30082	CHEMBL479795
30083	CHEMBL479808
30084	CHEMBL47986
30085	CHEMBL479869
30086	CHEMBL479870
30087	CHEMBL479871
30088	CHEMBL479872
30089	CHEMBL479874
30090	CHEMBL479875
30091	CHEMBL479876
30092	CHEMBL479877
30093	CHEMBL479878
30094	CHEMBL479880
30095	CHEMBL479882
30096	CHEMBL479883
30097	CHEMBL479884
30098	CHEMBL479885
30099	CHEMBL479886
30100	CHEMBL479887
30101	CHEMBL479888
30102	CHEMBL479889
30103	CHEMBL479891
30104	CHEMBL479892
30105	CHEMBL479893
30106	CHEMBL479894
30107	CHEMBL479895
30108	CHEMBL479896
30109	CHEMBL479897
30110	CHEMBL479899
30111	CHEMBL479900
30112	CHEMBL479901
30113	CHEMBL479902
30114	CHEMBL479903
30115	CHEMBL479904
30116	CHEMBL479905
30117	CHEMBL479906
30118	CHEMBL479907
30119	CHEMBL479908
30120	CHEMBL479909
30121	CHEMBL479912
30122	CHEMBL479913
30123	CHEMBL479914
30124	CHEMBL479915
30125	CHEMBL479916
30126	CHEMBL480
30127	CHEMBL480062
30128	CHEMBL480064
30129	CHEMBL480066
30130	CHEMBL480067
30131	CHEMBL480068
30132	CHEMBL480069
30133	CHEMBL480070
30134	CHEMBL480072
30135	CHEMBL480073
30136	CHEMBL480074
30137	CHEMBL480075
30138	CHEMBL480076
30139	CHEMBL480077
30140	CHEMBL480078
30141	CHEMBL480079
30142	CHEMBL480080
30143	CHEMBL480081
30144	CHEMBL480082
30145	CHEMBL480083
30146	CHEMBL480084
30147	CHEMBL480085
30148	CHEMBL480086
30149	CHEMBL480087
30150	CHEMBL480088
30151	CHEMBL480089
30152	CHEMBL480090
30153	CHEMBL480091
30154	CHEMBL480093
30155	CHEMBL480097
30156	CHEMBL480098
30157	CHEMBL480099
30158	CHEMBL480100
30159	CHEMBL480101
30160	CHEMBL480109
30161	CHEMBL480110
30162	CHEMBL480111
30163	CHEMBL480158
30164	CHEMBL480167
30165	CHEMBL480260
30166	CHEMBL480261
30167	CHEMBL480262
30168	CHEMBL480263
30169	CHEMBL480267
30170	CHEMBL480268
30171	CHEMBL480269
30172	CHEMBL480270
30173	CHEMBL480271
30174	CHEMBL480276
30175	CHEMBL480277
30176	CHEMBL480278
30177	CHEMBL480279
30178	CHEMBL480280
30179	CHEMBL480281
30180	CHEMBL480282
30181	CHEMBL480283
30182	CHEMBL480285
30183	CHEMBL480286
30184	CHEMBL480287
30185	CHEMBL480288
30186	CHEMBL480289
30187	CHEMBL480291
30188	CHEMBL480292
30189	CHEMBL480295
30190	CHEMBL480296
30191	CHEMBL480297
30192	CHEMBL480303
30193	CHEMBL480304
30194	CHEMBL480305
30195	CHEMBL480306
30196	CHEMBL480307
30197	CHEMBL480458
30198	CHEMBL480459
30199	CHEMBL480460
30200	CHEMBL480462
30201	CHEMBL480464
30202	CHEMBL480468
30203	CHEMBL480469
30204	CHEMBL480470
30205	CHEMBL480471
30206	CHEMBL480472
30207	CHEMBL480473
30208	CHEMBL480475
30209	CHEMBL480476
30210	CHEMBL480477
30211	CHEMBL480479
30212	CHEMBL480480
30213	CHEMBL480481
30214	CHEMBL480482
30215	CHEMBL480483
30216	CHEMBL480484
30217	CHEMBL480485
30218	CHEMBL480487
30219	CHEMBL480488
30220	CHEMBL480489
30221	CHEMBL480490
30222	CHEMBL480491
30223	CHEMBL480492
30224	CHEMBL480497
30225	CHEMBL480498
30226	CHEMBL480500
30227	CHEMBL480513
30228	CHEMBL480521
30229	CHEMBL480522
30230	CHEMBL480575
30231	CHEMBL480627
30232	CHEMBL480648
30233	CHEMBL480649
30234	CHEMBL480650
30235	CHEMBL480651
30236	CHEMBL480652
30237	CHEMBL480654
30238	CHEMBL480655
30239	CHEMBL480657
30240	CHEMBL480658
30241	CHEMBL480659
30242	CHEMBL480660
30243	CHEMBL480661
30244	CHEMBL480662
30245	CHEMBL480663
30246	CHEMBL480665
30247	CHEMBL480668
30248	CHEMBL480669
30249	CHEMBL480670
30250	CHEMBL480671
30251	CHEMBL480672
30252	CHEMBL480673
30253	CHEMBL480674
30254	CHEMBL480675
30255	CHEMBL480677
30256	CHEMBL480678
30257	CHEMBL480680
30258	CHEMBL480681
30259	CHEMBL480687
30260	CHEMBL480688
30261	CHEMBL480698
30262	CHEMBL480707
30263	CHEMBL480721
30264	CHEMBL480722
30265	CHEMBL480845
30266	CHEMBL480847
30267	CHEMBL480848
30268	CHEMBL480849
30269	CHEMBL480850
30270	CHEMBL480851
30271	CHEMBL480853
30272	CHEMBL480854
30273	CHEMBL480855
30274	CHEMBL480856
30275	CHEMBL480857
30276	CHEMBL480858
30277	CHEMBL480859
30278	CHEMBL480860
30279	CHEMBL480862
30280	CHEMBL480863
30281	CHEMBL480865
30282	CHEMBL480866
30283	CHEMBL480867
30284	CHEMBL480868
30285	CHEMBL480869
30286	CHEMBL480870
30287	CHEMBL480872
30288	CHEMBL480873
30289	CHEMBL480874
30290	CHEMBL480876
30291	CHEMBL480882
30292	CHEMBL480883
30293	CHEMBL480885
30294	CHEMBL480886
30295	CHEMBL480983
30296	CHEMBL480984
30297	CHEMBL481
30298	CHEMBL481039
30299	CHEMBL481040
30300	CHEMBL481041
30301	CHEMBL481042
30302	CHEMBL481043
30303	CHEMBL481044
30304	CHEMBL481045
30305	CHEMBL481046
30306	CHEMBL481047
30307	CHEMBL481048
30308	CHEMBL481049
30309	CHEMBL481051
30310	CHEMBL481052
30311	CHEMBL481055
30312	CHEMBL481056
30313	CHEMBL481057
30314	CHEMBL481059
30315	CHEMBL481060
30316	CHEMBL481062
30317	CHEMBL481063
30318	CHEMBL481064
30319	CHEMBL481065
30320	CHEMBL481066
30321	CHEMBL481067
30322	CHEMBL481072
30323	CHEMBL481073
30324	CHEMBL481074
30325	CHEMBL481076
30326	CHEMBL481119
30327	CHEMBL481120
30328	CHEMBL481127
30329	CHEMBL481164
30330	CHEMBL481233
30331	CHEMBL481234
30332	CHEMBL481236
30333	CHEMBL481237
30334	CHEMBL481238
30335	CHEMBL481239
30336	CHEMBL481240
30337	CHEMBL481241
30338	CHEMBL481243
30339	CHEMBL481244
30340	CHEMBL481245
30341	CHEMBL481246
30342	CHEMBL481247
30343	CHEMBL481250
30344	CHEMBL481251
30345	CHEMBL481252
30346	CHEMBL481254
30347	CHEMBL481257
30348	CHEMBL481258
30349	CHEMBL481259
30350	CHEMBL481261
30351	CHEMBL481262
30352	CHEMBL481267
30353	CHEMBL481268
30354	CHEMBL481270
30355	CHEMBL481309
30356	CHEMBL481310
30357	CHEMBL481318
30358	CHEMBL481352
30359	CHEMBL481358
30360	CHEMBL481359
30361	CHEMBL481434
30362	CHEMBL481435
30363	CHEMBL481436
30364	CHEMBL481437
30365	CHEMBL481438
30366	CHEMBL481439
30367	CHEMBL481440
30368	CHEMBL481441
30369	CHEMBL481442
30370	CHEMBL481443
30371	CHEMBL481444
30372	CHEMBL481445
30373	CHEMBL481446
30374	CHEMBL481447
30375	CHEMBL481448
30376	CHEMBL481449
30377	CHEMBL481450
30378	CHEMBL481451
30379	CHEMBL481452
30380	CHEMBL481453
30381	CHEMBL481454
30382	CHEMBL481455
30383	CHEMBL481457
30384	CHEMBL481459
30385	CHEMBL481460
30386	CHEMBL481461
30387	CHEMBL481462
30388	CHEMBL481463
30389	CHEMBL481464
30390	CHEMBL481629
30391	CHEMBL481630
30392	CHEMBL481632
30393	CHEMBL481633
30394	CHEMBL481634
30395	CHEMBL481635
30396	CHEMBL481636
30397	CHEMBL481637
30398	CHEMBL481638
30399	CHEMBL481639
30400	CHEMBL481641
30401	CHEMBL481642
30402	CHEMBL481643
30403	CHEMBL481645
30404	CHEMBL481648
30405	CHEMBL481649
30406	CHEMBL481650
30407	CHEMBL481651
30408	CHEMBL481652
30409	CHEMBL481653
30410	CHEMBL481654
30411	CHEMBL481655
30412	CHEMBL481656
30413	CHEMBL481657
30414	CHEMBL481658
30415	CHEMBL481701
30416	CHEMBL481702
30417	CHEMBL481722
30418	CHEMBL481824
30419	CHEMBL481827
30420	CHEMBL481828
30421	CHEMBL481829
30422	CHEMBL481830
30423	CHEMBL481833
30424	CHEMBL481834
30425	CHEMBL481835
30426	CHEMBL481836
30427	CHEMBL481837
30428	CHEMBL481839
30429	CHEMBL481840
30430	CHEMBL481841
30431	CHEMBL481843
30432	CHEMBL481844
30433	CHEMBL481845
30434	CHEMBL481846
30435	CHEMBL481847
30436	CHEMBL481848
30437	CHEMBL481849
30438	CHEMBL481850
30439	CHEMBL481851
30440	CHEMBL481852
30441	CHEMBL481853
30442	CHEMBL481958
30443	CHEMBL481972
30444	CHEMBL482022
30445	CHEMBL482023
30446	CHEMBL482024
30447	CHEMBL482025
30448	CHEMBL482026
30449	CHEMBL482027
30450	CHEMBL482028
30451	CHEMBL482033
30452	CHEMBL482034
30453	CHEMBL482035
30454	CHEMBL482036
30455	CHEMBL482037
30456	CHEMBL482038
30457	CHEMBL482039
30458	CHEMBL482040
30459	CHEMBL482041
30460	CHEMBL482042
30461	CHEMBL482044
30462	CHEMBL482045
30463	CHEMBL482046
30464	CHEMBL482047
30465	CHEMBL482048
30466	CHEMBL482049
30467	CHEMBL482050
30468	CHEMBL482052
30469	CHEMBL482098
30470	CHEMBL482223
30471	CHEMBL482224
30472	CHEMBL482226
30473	CHEMBL482227
30474	CHEMBL482228
30475	CHEMBL482229
30476	CHEMBL482230
30477	CHEMBL482231
30478	CHEMBL482232
30479	CHEMBL482233
30480	CHEMBL482236
30481	CHEMBL482237
30482	CHEMBL482238
30483	CHEMBL482239
30484	CHEMBL482240
30485	CHEMBL482242
